id_for_x,ctf_id,a,found_a,abstains,certifies_infeasibility,exec_time
3502,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3503,1,"[array(0.), array(0.), array(10.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-18.), array(-25.), array(-7.), array(-4.), array(0.)]",True,False,False,0.002921999999999869
3504,1,"[array(0.), array(0.), array(-3.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-5.), array(77.), array(-9.), array(-5.), array(0.)]",True,False,False,0.002907000000000437
3505,1,"[array(0.), array(0.), array(12.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-4.), array(-13.), array(-8.), array(-7.), array(-1.)]",True,False,False,0.00295000000000023
3506,1,"[array(0.), array(0.), array(-3.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-8.), array(76.), array(-6.), array(-5.), array(0.)]",True,False,False,0.003199000000000396
3507,1,"[array(0.), array(0.), array(9.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-11.), array(-11.), array(-5.), array(-9.), array(0.)]",True,False,False,0.002966999999999942
3508,1,"[array(0.), array(0.), array(-4.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-11.), array(54.), array(-8.), array(-4.), array(-1.)]",True,False,False,0.0029799999999999827
3509,1,"[array(0.), array(0.), array(-4.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(0.), array(0.), array(5.), array(64.), array(-7.), array(0.), array(0.)]",True,False,False,0.002945999999999671
3510,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3511,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3512,1,"[array(0.), array(0.), array(10.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-9.), array(-14.), array(-9.), array(-2.), array(0.)]",True,False,False,0.002923000000000009
